Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
CRAMLINGTON T1 T3,10.797,10.752,10.732,10.751,10.817,10.9,10.991,11.095,11.197,11.294,11.389,11.483,11.628,12.011,12.374,12.718,13.037,13.329,13.596,13.825,14.048,14.275,14.51,14.742,14.973,15.195,15.414,15.595,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
CRAMLINGTON T2 T4,8.057,8.049,8.061,8.113,8.21,8.332,8.473,8.639,8.816,8.994,9.174,9.351,9.559,9.933,10.283,10.607,10.901,11.165,11.401,11.601,11.793,11.983,12.176,12.364,12.549,12.727,12.902,13.047,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DARLEY,3.227,3.312,3.465,3.673,3.906,4.136,4.359,4.611,4.847,5.07,5.278,5.475,5.762,6.281,6.747,7.18,7.583,7.964,8.308,8.606,8.884,9.164,9.449,9.676,9.857,10.012,10.161,10.291,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DARLINGTON 132/6KV,2.616,2.753,3.002,3.393,3.891,4.446,5.008,5.658,6.264,6.797,7.281,7.731,8.318,9.163,9.931,10.65,11.303,11.9,12.428,12.891,13.314,13.723,14.12,14.478,14.817,15.131,15.429,15.659,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DARLINGTON 33/11KV,14.153,14.135,14.181,14.316,14.542,14.808,15.076,15.39,15.684,15.937,16.166,16.381,16.789,17.764,18.645,19.466,20.234,20.946,21.596,22.169,22.708,23.246,23.79,24.33,24.865,25.39,25.905,26.305,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DARLINGTON CENTRAL 33/11KV,8.953,8.905,9.175,11.542,11.585,11.644,11.702,11.776,11.841,11.89,11.928,11.964,12.051,12.275,12.482,12.676,12.857,13.023,13.173,13.303,13.424,13.548,13.674,13.802,13.932,14.061,14.187,14.28,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DARLINGTON EAST,18.271,18.849,19.193,19.76,20.51,21.353,22.226,23.23,24.197,25.082,25.907,26.692,27.662,29.093,30.425,31.66,32.78,33.793,34.69,35.455,36.15,36.835,37.517,38.081,38.576,38.982,39.363,39.67,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DARLINGTON WEST,18.877,19.677,21.122,22.039,23.228,24.59,26.023,27.718,29.365,30.847,32.225,33.519,35.185,37.539,39.651,41.599,43.352,44.924,46.302,47.497,48.576,49.606,50.604,51.534,52.43,53.285,54.101,54.708,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DENWICK,19.479,19.75,20.673,21.424,22.445,23.595,24.721,25.921,27.033,28.071,29.055,29.992,31.374,33.89,36.163,38.296,40.284,42.154,43.847,45.287,46.643,48.021,49.455,50.555,51.378,51.952,52.496,52.98,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DUNSTON 66/11KV,12.95,13.811,20.181,20.4,20.668,20.942,21.229,21.58,21.925,22.241,22.537,22.816,23.254,24.063,24.775,25.43,26.033,26.591,27.089,27.519,27.932,28.34,28.75,29.144,29.531,29.906,30.274,30.557,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DUNSTON 66/20KV,16.073,16.813,17.229,17.831,18.591,19.368,20.097,20.853,21.523,22.084,22.577,23.037,23.95,25.882,27.62,29.238,30.749,32.156,33.428,34.501,35.547,36.626,37.759,38.744,39.641,40.376,41.084,41.621,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
DURHAM EAST,14.664,14.629,15.037,16.627,16.687,16.749,16.812,16.887,16.955,17.017,17.074,17.131,17.227,17.564,17.891,18.206,18.507,18.791,19.061,19.303,19.552,19.804,20.061,20.32,20.582,20.843,21.104,21.334,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
EASTFIELD,23.354,23.427,23.647,24.038,24.571,25.179,25.803,26.522,27.212,27.84,28.387,28.906,29.601,30.753,31.81,32.771,33.648,34.452,35.165,35.772,36.536,37.297,38.061,38.709,39.296,39.811,40.308,40.746,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
EASTGATE CEMENT,7.69,7.659,7.64,7.639,7.671,7.715,7.75,7.781,7.807,7.827,7.847,7.867,7.978,8.363,8.706,9.028,9.337,9.631,9.905,10.143,10.37,10.607,10.856,11.052,11.183,11.295,11.404,11.497,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
EDUCATIONAL PRECINCT,17.675,17.6,17.57,17.598,17.672,17.77,17.881,18.03,18.179,18.322,18.446,18.564,18.759,19.274,19.737,20.182,20.598,20.989,21.347,21.664,21.964,22.257,22.548,22.832,23.114,23.391,23.664,23.893,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
ELVINGTON,9.835,9.806,9.791,9.801,9.846,9.907,9.98,10.073,10.177,10.289,10.405,10.519,10.682,11.015,11.313,11.601,11.87,12.118,12.343,12.539,12.724,12.911,13.101,13.255,13.383,13.475,13.561,13.643,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
FARADAY STREET,20.092,20.3,20.707,24.575,25.368,26.225,27.095,28.092,29.03,29.871,30.629,31.344,32.356,34.104,35.706,37.187,38.554,39.822,40.961,41.961,42.88,43.789,44.699,45.599,46.495,47.368,48.221,48.882,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
FAWDON T1 & SEATON BURN T1,20.208,20.584,22.933,23.858,24.851,25.831,26.804,27.854,28.819,29.669,30.431,31.155,32.26,34.27,36.132,37.919,39.576,41.111,42.499,43.697,44.812,45.944,47.118,48.027,48.791,49.437,50.061,50.564,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
FISHBURN,16.202,16.493,17.102,17.858,18.939,20.197,21.384,22.535,23.541,24.424,25.243,26.02,27.395,30.179,32.715,35.083,37.297,39.36,41.228,42.777,44.204,45.695,47.302,48.382,49.156,49.516,49.834,50.093,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
FLATWORTH CENTRAL,14.393,15.79,16.407,22.623,22.698,22.801,22.927,23.089,23.265,23.445,23.621,23.794,24.001,24.354,24.676,24.984,25.266,25.523,25.754,25.958,26.148,26.333,26.516,26.698,26.88,27.059,27.236,27.387,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
FOSS ISLANDS,27.573,27.59,27.934,28.123,28.431,28.781,29.147,29.562,29.972,30.366,30.746,31.117,31.619,32.947,34.197,35.4,36.54,37.606,38.604,39.502,40.366,41.223,42.084,42.918,43.738,44.542,45.339,46.049,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
FOSSWAY 33/11KV,15.592,15.703,15.968,16.412,16.979,17.622,18.298,19.106,19.892,20.614,21.281,21.908,22.812,24.282,25.578,26.784,27.888,28.905,29.808,30.599,31.328,32.038,32.74,33.428,34.111,34.776,35.423,35.915,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
FOURSTONES 20KV,17.443,17.292,17.904,17.792,17.716,17.655,17.598,17.548,17.502,17.454,17.409,17.368,17.435,17.83,18.177,18.5,18.806,19.093,19.357,19.584,19.802,20.028,20.266,20.446,20.547,20.632,20.716,20.779,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
FYLANDS BRIDGE,19.749,19.871,20.13,20.56,21.212,21.973,22.695,23.428,24.085,24.657,25.185,25.683,26.541,28.318,29.935,31.445,32.859,34.181,35.382,36.392,37.347,38.333,39.374,40.258,41.042,41.67,42.278,42.767,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
GALE LANE,8.533,9.205,9.526,9.995,10.516,11.029,11.531,12.111,12.641,13.087,13.486,13.855,14.499,15.699,16.776,17.785,18.72,19.585,20.362,21.044,21.684,22.325,22.972,23.611,24.248,24.867,25.469,25.919,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
GARWOOD STREET,14.018,13.975,14.254,14.304,14.422,14.574,14.735,14.926,15.116,15.291,15.458,15.618,15.911,16.738,17.489,18.202,18.874,19.499,20.077,20.59,21.078,21.564,22.056,22.553,23.053,23.548,24.037,24.441,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
GATESHEAD CENTRAL,11.99,12.411,12.387,14.552,14.605,14.667,14.75,14.862,14.986,15.114,15.235,15.354,15.513,15.857,16.167,16.448,16.704,16.934,17.138,17.312,17.498,17.68,17.861,18.042,18.223,18.401,18.576,18.722,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
GATESHEAD EAST,7.878,7.83,7.785,7.767,7.786,7.84,7.931,8.061,8.224,8.41,8.607,8.802,8.994,9.25,9.475,9.671,9.837,9.974,10.087,10.175,10.252,10.318,10.378,10.434,10.486,10.537,10.586,10.628,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
GOSFORTH 33/11KV,15.943,15.815,16.449,16.369,16.308,16.256,16.208,16.174,16.142,16.107,16.069,16.034,16.039,16.209,16.361,16.507,16.644,16.772,16.889,16.989,17.086,17.184,17.285,17.387,17.49,17.592,17.692,17.769,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
GRANGETOWN,15.83,16.549,17.573,17.873,18.333,18.915,19.591,20.404,21.283,22.182,23.083,23.962,24.995,26.584,28.013,29.326,30.511,31.572,32.512,33.319,34.061,34.78,35.494,36.187,36.868,37.535,38.192,38.73,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
GREATHAM,19.975,19.805,19.645,19.497,19.363,19.238,19.12,19.01,18.907,18.809,18.718,18.632,18.561,18.551,18.542,18.534,18.528,18.523,18.519,18.513,18.508,18.507,18.508,18.511,18.516,18.522,18.529,18.529,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
GUISBOROUGH T1 T2,14.875,15.126,15.611,16.338,17.248,18.224,19.169,20.196,21.129,21.956,22.713,23.424,24.614,26.892,28.95,30.891,32.701,34.393,35.924,37.245,38.478,39.73,41.024,42.102,43.016,43.792,44.541,45.129,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HARLOW GREEN,15.353,15.519,15.871,16.416,17.071,17.739,18.405,19.178,19.892,20.495,21.026,21.517,22.386,24.03,25.497,26.862,28.126,29.297,30.349,31.273,32.171,33.066,33.97,34.876,35.786,36.68,37.554,38.209,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HARMIRE BRIDGE,13.589,13.755,14.056,14.511,15.112,15.772,16.428,17.15,17.843,18.505,19.14,19.748,20.642,22.275,23.74,25.097,26.36,27.544,28.614,29.529,30.399,31.279,32.186,32.877,33.386,33.771,34.139,34.463,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HARRATON,17.86,19.942,22.619,22.652,22.745,22.854,22.972,29.486,29.641,29.783,29.918,30.048,30.316,30.986,31.588,32.16,32.692,33.183,33.627,34.01,34.373,34.743,35.124,35.517,35.916,36.313,36.708,37.01,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HARROGATE 132/11KV,27.592,27.99,28.757,32.139,33.403,34.723,36.071,37.641,39.135,40.49,41.731,42.903,44.466,46.865,49.042,51.047,52.884,54.58,56.093,57.412,58.627,59.816,60.993,62.057,63.06,64.06,65.028,65.806,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HARROGATE WEST,11.152,11.133,12.704,12.745,12.812,12.885,12.96,13.048,13.131,13.202,13.265,13.326,13.445,13.798,14.127,14.436,14.729,15.006,15.264,15.495,15.717,15.94,16.167,16.386,16.602,16.823,17.041,17.227,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HARTMOOR 66/20KV,19.191,19.483,20.054,20.91,21.978,23.091,24.174,25.356,26.428,27.365,28.215,29.015,30.261,32.549,34.663,36.644,38.48,40.184,41.718,43.033,44.267,45.525,46.823,47.987,49.07,50.054,51.007,51.752,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HAWTHORN PIT,19.602,21.846,24.526,25.455,26.679,28.031,29.365,30.785,32.081,33.23,34.283,35.281,36.79,39.495,41.997,44.378,46.581,48.619,50.456,52.024,53.484,54.973,56.526,57.866,59.084,60.116,61.117,61.899,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HAXBY ROAD T2 T3,11.998,13.048,13.198,13.449,13.714,13.983,14.275,14.647,15.008,15.335,15.638,15.922,16.266,16.672,17.028,17.355,17.64,17.895,18.108,18.289,18.446,18.586,18.711,18.812,18.904,18.985,19.058,19.106,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HEBBURN,2.351,2.371,2.404,2.462,2.549,2.658,2.785,2.933,3.091,3.254,3.419,3.581,3.754,3.994,4.219,4.427,4.613,4.776,4.919,5.04,5.15,5.258,5.365,5.474,5.583,5.69,5.796,5.883,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HEBBURN WEST,2.727,2.711,3.797,3.793,3.798,3.808,3.817,3.826,3.833,3.838,3.842,3.846,3.857,3.931,4.005,4.08,4.151,4.218,4.282,4.338,4.394,4.45,4.507,4.566,4.625,4.684,4.742,4.793,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HEDWORTH,12.903,12.978,18.832,19.149,19.544,19.979,20.417,20.922,21.396,21.802,22.171,22.516,23.085,24.161,25.137,26.071,26.938,27.74,28.467,29.109,29.713,30.318,30.93,31.547,32.167,32.778,33.377,33.838,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HEIGHINGTON,13.869,13.707,13.552,13.406,13.272,13.146,13.026,12.911,12.803,12.7,12.602,12.509,12.421,12.382,12.346,12.311,12.278,12.245,12.213,12.18,12.149,12.118,12.088,12.059,12.029,11.999,11.97,11.94,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HEXHAM,21.357,21.198,21.908,21.842,21.85,21.884,21.912,21.943,21.965,21.978,21.991,22.005,22.168,22.767,23.307,23.812,24.287,24.729,25.131,25.464,25.782,26.117,26.475,26.767,27,27.174,27.342,27.466,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HIGH BARMSTON,18.798,18.778,19.629,19.753,19.998,20.324,20.734,21.247,21.827,22.442,23.069,23.687,24.412,25.554,26.582,27.526,28.37,29.117,29.769,30.317,30.816,31.303,31.791,32.285,32.781,33.272,33.758,34.142,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HIGH FLATTS,15.191,15.428,16.179,16.839,17.628,18.438,19.232,20.12,20.939,21.644,22.284,22.884,23.832,25.547,27.106,28.564,29.915,31.169,32.298,33.277,34.22,35.171,36.139,37.071,37.982,38.835,39.667,40.311,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HOUGHTON,16.291,16.53,18.633,19.272,20.046,20.843,21.644,22.525,23.345,24.068,24.727,25.353,26.234,27.715,29.107,30.452,31.689,32.826,33.848,34.728,35.57,36.423,37.3,38.103,38.867,39.563,40.24,40.773,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HOWDON,8.617,8.649,8.725,8.858,9.039,9.247,9.467,9.728,9.985,10.225,10.445,10.655,10.934,11.404,11.831,12.241,12.619,12.968,13.282,13.56,13.819,14.074,14.327,14.576,14.823,15.066,15.304,15.499,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HUNTINGTON NEW LANE,16.808,17.445,17.707,18.107,18.579,19.066,19.556,20.122,20.661,21.141,21.588,22.01,22.651,23.817,24.869,25.856,26.771,27.622,28.391,29.062,29.692,30.322,30.959,31.496,31.978,32.412,32.83,33.172,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
HUSTHWAITE 33/11KV,12.488,12.721,13.103,13.627,14.229,14.839,15.457,16.153,16.821,17.453,18.05,18.621,19.367,20.515,21.562,22.581,23.526,24.414,25.218,25.922,26.579,27.236,27.903,28.438,28.851,29.176,29.486,29.77,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
JARROW,4.324,4.311,4.309,4.325,4.363,4.415,4.47,4.533,4.596,4.659,4.722,4.783,4.889,5.133,5.357,5.57,5.769,5.954,6.122,6.268,6.407,6.549,6.697,6.852,7.01,7.168,7.325,7.449,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
KENTON,13.444,15.164,15.468,15.9,16.369,16.838,17.308,17.849,18.356,18.788,19.161,19.511,20.07,21.087,22.005,22.886,23.702,24.46,25.144,25.75,26.319,26.884,27.452,28.017,28.583,29.137,29.68,30.099,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
KIELDER,1.163,1.154,1.149,1.148,1.15,1.152,1.156,1.162,1.17,1.178,1.186,1.194,1.209,1.241,1.268,1.292,1.314,1.336,1.355,1.371,1.386,1.401,1.417,1.427,1.431,1.433,1.436,1.438,NPgN,Primary,NPg Reference Scenario,Total peak demand (MW)
