Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BIRTLEY GROVE 66/11KV,58074.976,62302.74,64758.366,67033.389,70023.235,73602.045,77826.441,89783.803,95319.596,101003.578,106731.922,112313.639,118331.711,125617.337,132076.071,137811.518,142811.782,147126.201,150776.558,153792.494,156480.092,158967.312,161330.61,163516.177,165595.774,167554.285,169442.235,170926.348,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BIRTLEY GROVE 66/20KV,55554.359,55675.897,56068.097,56787.764,57735.782,58728.036,59826.869,61166.781,62531.517,63832.499,65064.523,66252.02,67785.075,70327.079,72635.223,74740.071,76644.452,78365.508,79885.698,81187.828,82503.058,83788.122,85066.155,86334.497,87599.469,88840.616,90056.321,91027.028,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BLAYDON BURN,68406.975,69098.031,70395.489,76996.226,79517.144,82185.067,85120.231,88623.166,92192.079,95679.149,99037.941,102280.837,106320.219,112537.329,118165.514,123286.237,127903.552,132069.158,135734.729,138870.811,141922.643,144903.681,147866.431,150721.752,153522.093,156263.7,158946.654,161071.324,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BLUCHER 33/11KV,65142.932,67852.948,71716.895,74983.401,78861.805,83113.847,87646.359,92712.681,97791.212,102640.671,107251.456,111698.993,116926.472,124068.008,130568.115,136601.961,142025.019,146860.501,151084.228,154689.863,157939.482,161043.798,164059.928,166988.372,169851.261,172617.45,175298.218,177352.902,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BOLDON DOWNHILL,23109.221,28022.06,29997.856,31295.498,32843.83,34480.181,36180.959,38177.238,40120.664,41900.825,43577.884,45166.45,47563.819,51710.112,55396.656,58820.645,61960.809,64836.088,67406.321,69644.412,71725.294,73784.597,75853.85,77928.902,80010.623,82056.568,84058.034,85565.393,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,23334.21,24250.48,25377.429,27016.69,29166.392,31793.827,34871.45,38503.005,42463.201,46611.872,50772.074,54849.545,58930.447,63424.83,67515.368,71076.211,74149.605,76775.462,78976.196,80750.917,82259.782,83661.04,84995.383,86071.49,86979.192,87779.772,88525.741,89219.002,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BOWESFIELD 33/11KV,44211.568,45619.224,50713.375,53302.407,56445.997,59983.073,63936.324,68592.293,73459.852,78363.461,83100.765,87699.238,92694.31,98975.128,104668.512,109993.114,114759.751,119041.164,122798.26,126047.451,129005.005,131824.055,134558.181,137200.655,139799.789,142337.184,144822.89,146937.13,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BOWESFIELD 66/11KV,71002.709,71983.939,73389.279,75243.85,77407.524,79651.029,81956.758,84526.295,87023.364,89365.885,91424.6,93418.835,95635.033,98611.767,101508.727,104476.967,107223.62,109779.63,112129.235,114218.626,116197.915,118207.187,120223.842,122211.828,124190.164,126137.094,128052.469,129734.961,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BRANCEPETH,68625.736,69527.652,71903.809,74623.642,78922.692,83986.143,88549.015,92840.044,96491.418,99642.411,102543.399,105276.746,110485.265,121814.193,132103.247,141735.122,150790.028,159283.195,166993.886,173323.679,179198.476,185419.365,192110.638,197432.969,201779.348,204249.318,206513.686,208332.38,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BREAMISH STREET,46264.073,46448.161,48845.829,54075.943,54923.783,55903.648,56943.621,58180.4,59403.381,60581.511,61590.306,62555.367,63719.896,65567.852,67240.353,68923.506,70486.396,71953.387,73287.938,74488.909,75619.493,76713.85,77783.992,78809.925,79818.938,80806.245,81772.559,82627.041,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
BRENDA TRADING,99664.055,100624.605,102281.871,107780.46,111491.625,115734.044,120454.586,126124.956,132009.257,137768.676,143393.323,148816.345,155400.441,165033.84,173647.71,181465.203,188480.671,194767.636,200267.447,204956.782,209194.701,213287.049,217314.3,221278.244,225213.196,229246.874,233189.432,236289.783,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CAMPLESHON ROAD,74873.125,75616.155,77487.532,83163.338,85517.547,87919.85,90296.385,92979.686,95504.293,97748.429,99834.553,101819.027,105055.692,111407.941,117154.313,122615.758,127733.492,132544.514,136942.846,140837.782,144545.395,148289.732,152094.501,155096.64,157648.827,159827.217,161913.299,163654.812,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CARLEY HILL,75858.289,76314.849,77438.104,79260.827,81463.068,83781.086,86222.361,89154.354,92023.382,94659.4,97120.965,99455.01,102961.155,109185.125,114712.094,119924.995,124711.328,129118.302,133059.815,136505.677,139706.919,142859.756,146009.099,149135.131,152254.427,155309.131,158289.065,160567.825,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CARLIN HOW T3 T4,76964.064,77484.829,78635.213,80542.334,83558.355,87160.354,90481.598,93769.026,96673.414,99215.356,101531.796,103722.899,107823.757,116817.706,124951.031,132716.739,140025.585,146902.578,153176.616,158473.41,163411.384,168558.396,173996.238,178030.48,181179.19,183258.893,185210.257,186846.456,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CARR HILL,82734.012,83332.364,84581.974,86664.628,89406.172,92407.007,95595.709,99414.668,103211.527,106710.238,109981.77,113081.601,117576.62,125115.229,131765.29,137850.652,143401.238,148461.154,152950.953,156840.099,160607.297,164297.505,167975.797,171633.046,175287.235,178870.9,182371.025,185038.135,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CATTERICK CAMP,81403.414,82598.148,84397.533,86885.023,90038.415,93374.701,96693.08,100264.656,103636.644,106769.66,110098.266,113307.143,117548.078,124684.733,131299.405,137567.312,143467.246,149045.046,154192.241,158747.174,163054.499,167423.828,171903.745,175657.511,178940.698,181674.494,184328.868,186755.483,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CLOSE,116154.118,116001.399,117652.557,118204.459,119181.369,120412.406,121802.502,123536.311,125341.776,127277.364,128996.302,130679.196,132439.6,136358.077,139996.319,143622.209,147030.456,150260.285,153256.153,155974.082,158577.332,161096.715,163550.993,165900.939,168204.233,170470.972,172708.286,174873.919,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CONEYTHORPE,63655.639,67455.253,72477.684,74004.846,75803.744,77734.52,79751.281,82102.894,84412.042,86585.132,88609.644,90552.193,93078.258,97110.608,100790.827,104148.319,107225.847,110064.443,112605.217,114813.247,116855.322,118882.494,120910.341,122660.005,124164.85,125669.866,127126.337,128349.852,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CONSETT,118410.161,119586.915,122677.688,125806.994,129982.089,134650.584,139456.435,144832.722,150070.678,154985.91,159701.121,164223.056,170446.722,180958.554,190470.016,199236.774,207272.847,214637.396,221210.009,226789.107,232062.019,237354.297,242749.225,247449.401,251728.538,255360.991,258854.682,261635.42,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CORPORATION STREET,57356.549,57194.699,57217.798,57446.918,57824.29,58298.645,58816.496,59479.079,60128.552,60741.427,61257.377,61748.2,62431.197,63833.89,65100.817,66349.835,67512.271,68604.864,69597.887,70483.515,71315.553,72121.726,72915.685,73683.537,74442.298,75185.474,75912.67,76536.084,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CRAMLINGTON T1 T3,58261.457,58289.516,58590.665,59240.043,60169.69,61233.805,62405.593,63811.48,65228.853,66582.119,67899.524,69171.336,70708.602,73173.837,75454.996,77581.64,79507.355,81246.122,82787.617,84106.701,85365.985,86604.527,87839.562,89017.715,90165.783,91250.187,92307.125,93175.422,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
CRAMLINGTON T2 T4,34448.614,34848.931,35478.156,36480.244,37805.189,39337.323,41066.311,43112.334,45250.621,47381.779,49501.216,51559.232,53803.29,56753.991,59456.474,61928.827,64128.142,66075.689,67771.586,69206.648,70544.505,71831.205,73090.376,74277.045,75422.877,76502.703,77552.866,78430.312,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DARLEY,13915.362,14217.769,14759.609,15504.943,16351.579,17196.483,18015.232,18930.443,19793.675,20606.948,21367.193,22092.608,23163.975,25172.024,26981.616,28657.936,30223.777,31703.79,33046.513,34209.433,35304.314,36414.732,37543.027,38446.917,39167.793,39790.063,40387.168,40909.963,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DARLINGTON 132/6KV,12566.714,13109.862,14017.794,15429.187,17244.346,19277.169,21346.473,23733.041,25982.821,27998.816,29852.725,31588.531,33840.284,37149.823,40162.63,42965.371,45514.927,47840.735,49905.019,51703.768,53350.306,54946.764,56507.143,57930.532,59280.92,60539.982,61742.037,62674.813,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DARLINGTON 33/11KV,69367.345,69908.282,71187.186,73386.048,76297.336,79633.671,83095.164,87223.186,91189.171,94796.022,98130.743,101259.263,105349.508,111592.727,117180.912,122354.376,127073.014,131420.458,135284.095,138678.313,141784.537,144767.592,147663.289,150368.977,152988.309,155505.016,157926.457,159848.016,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DARLINGTON CENTRAL 33/11KV,44475.531,44500.62,45464.653,51323.291,52329.765,53511.066,54713.166,56142.853,57468.655,58587.549,59574.181,60485.023,61773.251,63789.161,65632.021,67354.919,68923.629,70354.397,71623.737,72731.451,73737.2,74710.11,75662.126,76568.985,77458.585,78319.028,79143.24,79756.64,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DARLINGTON EAST,87121.178,88720.206,90038.468,92302.504,95418.774,99130.18,103245.431,108131.447,113158.466,118076.861,122859.491,127477.711,132615.408,139237.324,145295.957,150784.39,155647.435,159936.775,163643.808,166752.596,169498.182,172126.269,174678.453,176785.159,178627.393,180154.919,181579.823,182743.33,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DARLINGTON WEST,96609.034,98830.266,102764.231,106160.195,110758.853,116286.402,122441.456,129869.529,137495.822,144804.715,151878.96,158646.106,166484.996,176575.184,185576.959,193718.64,200918.298,207242.103,212689.135,217320.499,221407.347,225233.724,228875.541,232241.384,235459.656,238521.817,241438.802,243657.122,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DENWICK,102509.138,103524.325,106183.752,108898.165,112747.516,117168.667,121572.073,126274.151,130728.391,134979.009,139074.689,143008.478,148650.831,159050.849,168453.813,177248.365,185430.757,193097.63,200026.807,205929.063,211519.572,217202.497,223084.72,227632.455,231058.656,233479.08,235774.34,237827.938,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DUNSTON 66/11KV,62849.209,64692.902,78734.189,79482.794,80479.166,81564.128,82760.06,84262.628,85805.816,87293.125,88727.6,90102.499,92071.255,95495.467,98498.233,101229.419,103714.149,105987.333,107992.034,109705.057,111336.17,112942.174,114546.583,116090.623,117607.406,119073.645,120507.063,121609.032,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DUNSTON 66/20KV,74540.583,76415.766,77801.557,79828.875,82426.913,85061.097,87565.049,90195.355,92577.282,94599.326,96375.596,98045.145,101200.289,107911.909,113955.286,119563.78,124793.906,129662.766,134064.84,137792.032,141506.379,145323.972,149304.399,152788.958,155976.159,158626.217,161182.786,163174.098,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
DURHAM EAST,74340.599,74414.176,75726.097,79874.116,80785.816,81710.624,82682.619,83865.085,85016.244,86145.218,87222.94,88267.587,89539.871,91745.783,93806.411,95734.722,97528.136,99231.673,100781.065,102153.107,103548.23,104937.014,106322.787,107677.996,109027.952,110360.122,111676.606,112835.929,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
EASTFIELD,126317.302,126490.111,127232.907,128737.738,131057.655,133809.761,136662.91,139878.415,143028.78,145999.329,148655.515,151220.17,154778.99,161340.159,167384.088,172873.036,177903.13,182502.242,186606.843,190065.464,194286.485,198554.098,202911.578,206605.326,209937.932,212825.484,215627.323,218067.588,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
EASTGATE CEMENT,28183.693,28345.259,28633.428,29112.306,29785.036,30538.211,31273.336,32095.264,32882.204,33633.997,34355.077,35044.579,36187.217,38518.18,40578.82,42490.356,44282.138,45975.8,47515.072,48849.373,50110.54,51389.403,52696.229,53707.953,54397.029,54978.37,55539.521,56020.488,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
EDUCATIONAL PRECINCT,74730.36,74945.367,75347.348,76108.283,77108.868,78259.979,79501.574,81010.756,82513.52,83953.061,85246.69,86483.02,88087.542,90918.777,93445.326,95868.541,98101.783,100176.985,102040.815,103689.654,105222.631,106697.488,108131.268,109501.388,110840.852,112140.569,113402.452,114459.13,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
ELVINGTON,52125.07,52178.266,52415.274,52907.279,53621.885,54469.072,55449.495,56672.887,57999.498,59389.628,60795.811,62170.9,63814.792,66236.598,68375.861,70416.077,72268.704,73961.931,75460.132,76744.822,77937.326,79109.043,80270.347,81195.49,81955.822,82504.873,83015.03,83489.71,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
FARADAY STREET,106154.244,106745.41,108024.009,117204.4,119892.395,122822.321,125818.997,129295.573,132589.396,135546.549,138195.928,140703.6,144234.251,150396.868,156036.037,161226.98,166007.543,170442.381,174424.911,177918.504,181106.377,184235.592,187357.01,190438.394,193508.22,196489.304,199394.298,201648.382,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
FAWDON T1 & SEATON BURN T1,95379.076,96795.621,102927.409,106376.515,110251.936,114248.406,118356.067,122864.69,127181.639,131169.878,134860.565,138413.335,143383.16,151885.25,159719.482,167176.605,174034.935,180330.716,185988.135,190832.882,195320.474,199868.46,204558.192,208195.904,211255.433,213842.364,216341.485,218356.167,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
FISHBURN,95138.54,96222.322,98229.122,100980.766,105022.618,109825.36,114542.676,119283.185,123668.511,127715.307,131592.026,135315.05,141078.673,152100.96,162135.567,171449.043,180101.631,188108.32,195332.272,201352.017,206947.942,212734.813,218875.145,223128.045,226280.71,227962.587,229487.262,230795.217,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
FLATWORTH CENTRAL,62443.545,66169.676,68335.98,83148.464,84806.807,86731.523,88882.692,91446.435,94110.071,96748.304,99286.992,101742.074,104532.809,108286.572,111654.532,114823.974,117673.894,120240.322,122494.714,124445.77,126217.195,127891.541,129510.089,131073.105,132608.952,134104.957,135564.433,136774.893,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
FOSS ISLANDS,130793.034,132339.558,135002.844,138002.292,141701.971,145771.369,150126.266,155187.02,160307.719,165386.186,170332.396,175133.102,180569.546,189048.503,196834.08,204227.89,211073.987,217458.019,223276.547,228487.106,233401.41,238177.96,242856.701,247282.907,251583.648,255762.573,259862.537,263567.024,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
FOSSWAY 33/11KV,81535.636,81890.454,82778.917,84367.433,86495.711,89014.466,91766.322,95106.174,98488.992,101721.157,104782.992,107705.104,111547.463,117577.013,122894.294,127817.214,132290.71,136372.219,139982.5,143124.725,146002.993,148780.114,151509.375,154170.438,156802.815,159368.284,161863.124,163806.559,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
FOURSTONES 20KV,91504.284,91700.072,94152.871,95592.884,97393.174,99313.96,101299.495,103694.262,106024.428,108248.203,110374.453,112399.28,115691.124,122210.842,127947.511,133263.635,138210.641,142869.486,147079.107,150766.63,154255.382,157743.447,161268.833,164017.097,165835.386,167436.505,168980.704,170276.944,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
FYLANDS BRIDGE,93949.229,94672.67,95992.526,98140.97,101340.483,105105.375,108785.294,112626.176,116191.115,119394.576,122410.318,125280.692,129727.172,138062.58,145615.285,152625.358,159125.118,165143.436,170563.798,175104.747,179372.239,183746.373,188323.895,192190.023,195598.763,198299.77,200899.598,202959.385,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
GALE LANE,42593.676,44173.157,45192.55,46726.235,48469.01,50193.953,51886.021,53847.424,55638.928,57148.007,58503.512,59760.426,61988.541,66323.348,70213.315,73860.7,77244.905,80380.081,83213.231,85692.971,88021.432,90356.497,92715.941,95052.888,97385.035,99650.537,101859.054,103523.771,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
GARWOOD STREET,68324.486,70640.714,73273.739,76107.526,79599.628,83559.017,87828.334,92706.921,97657.153,102511.155,107242.144,111802.966,117056.243,124536.959,131231.656,137410.49,142998.967,148060.913,152509.748,156359.423,159843.569,163111.657,166236.583,169218.739,172113.974,174908.163,177616.829,179832.179,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
GATESHEAD CENTRAL,62868.314,64099.441,64508.782,69998.204,71093.12,72307.424,73736.757,75529.237,77442.681,79403.944,81294.827,83128.964,85157.446,87856.15,90243.375,92362.766,94233.02,95898.141,97321.897,98517.733,99779.297,100960.904,102090.675,103162.232,104206.897,105221.213,106209.098,107049.788,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
GATESHEAD EAST,27474.329,27535.532,27628.658,27948.244,28541.905,29421.07,30623.793,32179.806,34010.23,36029.861,38130.84,40199.478,42189.315,44302.388,46152.494,47735.276,49058.182,50141.498,51009.251,51688.811,52252.895,52723.666,53130.086,53488.256,53816.424,54123.224,54415.305,54673.389,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
GOSFORTH 33/11KV,95675.05,95190.638,96636.491,96746.971,96984.347,97255.096,97566.721,98066.077,98549.308,98965.236,99321.551,99655.807,100392.813,102232.726,103861.352,105399.351,106821.092,108147.448,109334.805,110359.179,111317.122,112276.283,113241.305,114193.314,115145.051,116078.541,116990.121,117683.534,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
GRANGETOWN,86033.756,88644.352,92277.632,95259.898,99559.318,105090.685,111761.544,119938.257,128951.745,138348.897,147864.387,157147.299,166954.811,178663.472,189039.594,198338.418,206447.977,213463.678,219423.551,224398.166,228751.547,232758.621,236556.028,240109.704,243524.929,246806.471,249992.543,252598.311,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
GREATHAM,128839.058,127846.37,126984.476,126270.237,125689.005,125178.261,124722.051,124372.43,124057.765,123774.986,123515.568,123279.802,123198.294,123651.553,124051.67,124426.532,124779.247,125117.331,125419.499,125670.188,125910.582,126162.371,126425.251,126690.009,126960.434,127238.722,127512.263,127713.483,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
GUISBOROUGH T1 T2,68403.282,69299.019,70956.598,73467.271,76645.362,80090.324,83472.722,87183.409,90612.416,93708.341,96574.263,99287.122,103589.591,111699.771,119034.101,125961.625,132410.15,138428.182,143877.356,148592.8,153002.008,157469.408,162051.924,165891.842,169172.778,171982.134,174691.572,176861.296,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
HARLOW GREEN,72758.211,73238.339,74343.097,76095.851,78237.768,80407.962,82576.968,85114.767,87475.177,89458.754,91194.221,92800.419,95653.538,101195.205,106138.307,110734.16,114990.63,118935.644,122488.42,125607.577,128685.455,131749.311,134841.186,137939.329,141049.894,144107.617,147098.528,149368.087,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
HARMIRE BRIDGE,71590.634,72311.743,73478.841,75295.164,77788.813,80638.989,83611.945,86960.862,90328.206,93672.885,96967.158,100156.858,104404.534,111535.624,117915.022,123769.654,129158.382,134146.052,138609.647,142411.346,146009.661,149628.223,153318.201,156136.668,158223.043,159809.509,161318.956,162650.743,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
HARRATON,82080.803,86963.35,93516.094,94677.537,96205.654,97874.028,99699.623,115881.057,118175.606,120380.465,122493.704,124522.57,127198.81,131485.507,135304.337,138906.17,142175.802,145164.764,147808.29,150076.372,152165.351,154222.788,156269.85,158291.394,160308.765,162290.087,164231.622,165753.851,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
HARROGATE 132/11KV,129682.15,131030.845,133610.975,142394.792,146847.111,151619.171,156593.216,162430.879,168124.878,173431.234,178357.872,183051.835,188998.413,198170.349,206502.765,214124.774,221097.882,227530.661,233277.128,238298.499,242914.842,247432.764,251887.066,255942.308,259781.079,263695.559,267491.859,270654.058,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
HARROGATE WEST,62560.161,62673.497,66543.969,67311.608,68214.975,69164.817,70154.428,71361.535,72526.657,73608.915,74606.837,75557.422,76837.074,79060.89,81079.931,82946.159,84675.029,86298.093,87765.646,89066.384,90281.6,91475.638,92654.22,93752.037,94812.787,95899.398,96959.431,97857.73,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
HARTMOOR 66/20KV,97470.178,98345.265,100182.788,103027.435,106657.015,110457.794,114218.047,118381.003,122226.9,125642.64,128767.54,131730.29,136189.004,144323.412,151819.593,158817.211,165280.635,171266.346,176653.338,181262.728,185583.969,189981.718,194499.131,198556.808,202331.874,205818.505,209193.151,211858.215,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
HAWTHORN PIT,95065.485,100475.689,107135.061,110439.077,114894.257,119918.932,125083.51,130739.391,136163.984,141215.427,145989.913,150569.124,156758.072,167123.292,176663.429,185699.347,193993.464,201596.152,208414.328,214227.526,219631.879,225078.045,230682.544,235557.1,240005.38,243829.294,247535.755,250510.652,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
HAXBY ROAD T2 T3,47302.86,50042.695,51152.701,52819.505,54700.636,56600.912,58553.595,60878.109,63114.504,65137.667,67033.839,68822.529,71575.661,76440.702,80754.041,84750.706,88424.144,91806.13,94831.553,97465.833,99914.644,102337.235,104759.2,107151.331,109534.65,111866.042,114139.213,115863.713,NPgN,Primary,NPg Reference Scenario,Total demand (MWh)
