Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
HARROGATE 132/11KV,1.061,1.322,1.601,1.986,2.816,3.701,4.587,5.459,6.315,7.158,8.048,8.923,9.814,10.702,11.583,12.541,13.533,14.489,15.446,16.416,17.382,18.348,19.314,20.28,21.245,22.211,23.177,24.143,25.109,26.075,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.236,0.3,0.368,0.463,0.666,0.883,1.1,1.314,1.525,1.732,1.95,2.165,2.384,2.602,2.818,3.053,3.297,3.532,3.767,4.005,4.242,4.479,4.716,4.953,5.191,5.428,5.665,5.902,6.139,6.376,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,1.863,2.06,2.27,2.56,3.228,3.895,4.563,5.219,5.865,6.5,7.172,7.831,8.502,9.172,9.836,10.558,11.306,12.027,12.748,13.479,14.207,14.936,15.664,16.392,17.12,17.848,18.576,19.304,20.032,20.76,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HAWTHORN PIT,2.513,2.732,2.965,3.288,4.047,4.788,5.531,6.261,6.978,7.684,8.43,9.163,9.909,10.653,11.391,12.193,13.025,13.826,14.627,15.44,16.249,17.058,17.867,18.676,19.485,20.294,21.103,21.913,22.722,23.531,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HAXBY ROAD T2 T3,1.423,1.561,1.707,1.909,2.379,2.843,3.308,3.765,4.215,4.657,5.124,5.583,6.05,6.516,6.979,7.482,8.002,8.504,9.006,9.515,10.022,10.529,11.036,11.542,12.049,12.556,13.063,13.57,14.077,14.583,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HEBBURN,0.219,0.246,0.275,0.315,0.405,0.497,0.589,0.679,0.767,0.855,0.947,1.037,1.13,1.221,1.313,1.412,1.515,1.614,1.713,1.813,1.913,2.013,2.113,2.213,2.313,2.413,2.513,2.613,2.713,2.813,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HEBBURN WEST,0.072,0.081,0.09,0.104,0.134,0.164,0.195,0.225,0.254,0.283,0.314,0.344,0.375,0.405,0.436,0.469,0.503,0.536,0.569,0.602,0.635,0.669,0.702,0.735,0.768,0.802,0.835,0.868,0.901,0.935,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HEDWORTH,0.838,0.935,1.039,1.182,1.508,1.836,2.166,2.489,2.807,3.12,3.451,3.776,4.107,4.437,4.764,5.12,5.488,5.844,6.199,6.559,6.918,7.277,7.635,7.994,8.353,8.712,9.07,9.429,9.788,10.147,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HEIGHINGTON,0.009,0.01,0.01,0.011,0.012,0.014,0.015,0.017,0.018,0.019,0.021,0.022,0.024,0.025,0.027,0.028,0.03,0.031,0.033,0.035,0.036,0.038,0.039,0.041,0.042,0.044,0.046,0.047,0.049,0.05,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HEXHAM,1.09,1.194,1.305,1.458,1.815,2.168,2.521,2.868,3.209,3.545,3.899,4.248,4.603,4.957,5.308,5.689,6.085,6.466,6.847,7.233,7.618,8.003,8.388,8.772,9.157,9.542,9.927,10.312,10.696,11.081,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
HIGH BARMSTON,1.709,1.81,1.917,2.065,2.436,2.776,3.117,3.453,3.783,4.107,4.45,4.787,5.129,5.471,5.811,6.179,6.561,6.929,7.298,7.671,8.043,8.415,8.786,9.158,9.53,9.902,10.274,10.645,11.017,11.389,NPgN,Primary,NPg Planning Scenario,Total installed PV capacity - domestic (MW)
